2012-01-16;5.91116
2012-01-17;6
2012-01-18;7.4819
2012-01-19;10.2968
2012-01-20;10.8879
2012-01-21;11.2857
2012-01-22;11.1968
2012-01-23;10.4041
2012-01-24;9.71034
2012-01-25;10.0135
2012-01-26;9.36195
2012-01-27;8.87215
2012-01-28;7.76644
2012-01-29;6.6492
2012-01-30;6.1
2012-01-31;5.68018
2012-02-01;4.31034
2012-02-02;3.51242
2012-02-03;3.35217
2012-02-04;3.03226
2012-02-05;3.42919
2012-02-06;3.87281
2012-02-07;3.1757
2012-02-08;2.51322
2012-02-09;3.40879
2012-02-10;3.75711
2012-02-11;2.0473
2012-02-12;2.56979
2012-02-13;5.32432
2012-02-14;7.25721
2012-02-15;8.96514
2012-02-16;9.68898
2012-02-17;9.68777
2012-02-18;9.6645
2012-02-19;8.78947
2012-02-20;7.60173
2012-02-21;7.8319
2012-02-22;8.75751
2012-02-23;10.7004
2012-02-24;11.9272
2012-02-25;11.8772
2012-02-26;11.2429
2012-02-27;9.86214
2012-02-28;10.6587
2012-02-29;11.5736
2012-03-01;11.6711
2012-03-02;11.5101
2012-03-03;11.4367
2012-03-04;11.1778
2012-03-05;9.37582
2012-03-06;8.93435
2012-03-07;9.08315
2012-03-08;9.83664
2012-03-09;9.61036
2012-03-10;10.6689
2012-03-11;11.5625
2012-03-12;12.2769
2012-03-13;12.7571
2012-03-14;12.7451
2012-03-15;13.2247
2012-03-16;13.1604
2012-03-17;12.6534
2012-03-18;10.9934
2012-03-19;10.443
2012-03-20;10.2838
2012-03-21;12.1275
2012-03-22;13.6783
2012-03-23;14.0043
2012-03-24;14.5891
2012-03-25;14.5699
2012-03-26;14.9675
2012-03-27;15.0173
2012-03-28;14.9199
2012-03-29;14.9545
2012-03-30;14.8275
2012-03-31;13.7168
2012-04-01;12.6204
2012-04-02;12.4048
2012-04-03;12.5739
2012-04-04;12.0651
2012-04-05;12.6948
2012-04-06;12.6472
2012-04-07;12.0972
2012-04-08;11.8405
2012-04-09;12.7198
2012-04-10;12.71
2012-04-11;11.9212
2012-04-12;11.8126
2012-04-13;11.4672
2012-04-14;11.0154
2012-04-15;10.6181
2012-04-16;10.4505
2012-04-17;11.0199
2012-04-18;11.8106
2012-04-19;11.6018
2012-04-20;11.7473
2012-04-21;12.3174
2012-04-22;12.026
2012-04-23;11.8565
2012-04-24;11.9237
2012-04-25;12.8239
2012-04-26;13.9843
2012-04-27;14.2937
2012-04-28;15.0362
2012-04-29;14.2348
2012-04-30;13.1875
2012-05-01;14.0369
2012-05-02;14.0923
2012-05-03;14.8928
2012-05-04;14.3462
2012-05-05;13.8349
2012-05-06;13.8035
2012-05-07;14.4719
2012-05-08;15.4405
2012-05-09;17.2802
2012-05-10;18.6743
2012-05-11;18.2882
2012-05-12;15.969
2012-05-13;14.3075
2012-05-14;14.1327
2012-05-15;12.9823
2012-05-16;12.8048
2012-05-17;14.181
2012-05-18;14.9236
2012-05-19;15.0044
2012-05-20;14.5761
2012-05-21;13.8061
2012-05-22;15.2835
2012-05-23;16.8395
2012-05-24;18.5875
2012-05-25;19.7505
2012-05-26;18.363
2012-05-27;17.6164
2012-05-28;17.797
2012-05-29;18.3731
2012-05-30;18.243
2012-05-31;17.9566
2012-06-01;18.6415
2012-06-02;19.2603
2012-06-03;16.7748
2012-06-04;15.739
2012-06-05;15.9521
2012-06-06;16.9152
2012-06-07;17.4396
2012-06-08;16.2411
2012-06-09;15.633
2012-06-10;15.7363
2012-06-11;15.8722
2012-06-12;15.044
2012-06-13;15.2176
2012-06-14;16.7143
2012-06-15;17.819
2012-06-16;17.8363
2012-06-17;17.9103
2012-06-18;17.9842
2012-06-19;17.8072
2012-06-20;19.2991
2012-06-21;18.9865
2012-06-22;17.596
2012-06-23;17.5088
2012-06-24;17.8154
2012-06-25;18.5925
2012-06-26;19.6312
2012-06-27;22.0642
2012-06-28;22.07
2012-06-29;20.4031
2012-06-30;20.0242
2012-07-01;17.6468
2012-07-02;17.8918
2012-07-03;19.6467
2012-07-04;20.0493
2012-07-05;19.0202
2012-07-06;18.1407
2012-07-07;18.8326
2012-07-08;18.7616
2012-07-09;18.6468
2012-07-10;18.34
2012-07-11;17.7033
2012-07-12;17.5077
2012-07-13;17.6228
2012-07-14;17.2681
2012-07-15;16.6733
2012-07-16;17.3902
2012-07-17;19.0199
2012-07-18;20.5676
2012-07-19;19.2004
2012-07-20;18.2018
2012-07-21;18.2484
2012-07-22;18.8524
2012-07-23;19.9668
2012-07-24;21.0485
2012-07-25;22.1094
2012-07-26;22.9244
2012-07-27;22.1656
2012-07-28;20.0535
2012-07-29;18.8482
2012-07-30;18.7187
2012-07-31;20.2325
2012-08-01;20.9176
2012-08-02;20.4527
2012-08-03;20.0395
2012-08-04;19.8945
2012-08-05;19.2841
2012-08-06;18.9559
2012-08-07;19.2739
2012-08-08;20.3182
2012-08-09;21.7072
2012-08-10;22.1037
2012-08-11;21.4403
2012-08-12;20.622
2012-08-13;20.8074
2012-08-14;21.5908
2012-08-15;21.4044
2012-08-16;20.6078
2012-08-17;22.6009
2012-08-18;23.7462
2012-08-19;23.9163
2012-08-20;23.2646
2012-08-21;22.9612
2012-08-22;21.1401
2012-08-23;20.6342
2012-08-24;20.5575
2012-08-25;20.0455
2012-08-26;18.9307
2012-08-27;20.1707
2012-08-28;20.0509
2012-08-29;19.9672
2012-08-30;18.3788
2012-08-31;16.718
2012-09-01;16.2117
2012-09-02;17.4394
2012-09-03;18.45
2012-09-04;19.1587
2012-09-05;19.524
2012-09-06;18.9325
2012-09-07;19.0504
2012-09-08;19.7105
2012-09-09;20.2406
2012-09-10;20.5055
2012-09-11;19.5797
2012-09-12;17.1198
2012-09-13;16.468
2012-09-14;16.6447
2012-09-15;17.3026
2012-09-16;17.4571
2012-09-17;18.1476
2012-09-18;17.4505
2012-09-19;15.9845
2012-09-20;15.5619
2012-09-21;16.6018
2012-09-22;17.3172
2012-09-23;18.5376
2012-09-24;17.9688
2012-09-25;16.4777
2012-09-26;15.6388
2012-09-27;15.6402
2012-09-28;15.8124
2012-09-29;15.8593
2012-09-30;15.3129
2012-10-01;15.7706
2012-10-02;16.4104
2012-10-03;16.4769
2012-10-04;16.821
2012-10-05;17.8073
2012-10-06;17.7798
2012-10-07;17.3464
2012-10-08;17.6479
2012-10-09;17.7639
2012-10-10;16.9666
2012-10-11;16.8048
2012-10-12;15.217
2012-10-13;13.3929
2012-10-14;12.7877
2012-10-15;12.5828
2012-10-16;13.4821
2012-10-17;15.9425
2012-10-18;16.9187
2012-10-19;16.9148
2012-10-20;16.5635
2012-10-21;17.2318
2012-10-22;16.7815
2012-10-23;15.9152
2012-10-24;15.2306
2012-10-25;14.7127
2012-10-26;14.0756
2012-10-27;10.2804
2012-10-28;9.16026
2012-10-29;9.69011
2012-10-30;10.3275
2012-10-31;11.4872
2012-11-01;12.1635
